"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0048856",0.000126618815007708,0.519058592421896,69.9122203098107,48,1076,"anatomical structure development"
"2","GO:0006928",0.000146282442208173,0.374224786920041,29.2383820998279,13,450,"movement of cell or subcellular component"
"3","GO:0051336",0.000189694421933315,0.219160997732426,15.8537005163511,4,244,"regulation of hydrolase activity"
"4","GO:0032502",0.000251965336549241,0.542037697688137,75.0451807228916,54,1155,"developmental process"
"5","GO:0007275",0.000389607019382427,0.543328424153166,66.013769363167,46,1016,"multicellular organism development"
"6","GO:0032501",0.000405317127692044,0.55977197786844,84.3364888123924,64,1298,"multicellular organismal process"
"7","GO:0065009",0.000422910808762828,0.475448301174497,40.2190189328744,23,619,"regulation of molecular function"
"8","GO:0050790",0.000443312003336272,0.429440504334121,31.5774526678141,16,486,"regulation of catalytic activity"
"9","GO:0009790",0.000592077771301992,0.241558441558442,14.5542168674699,4,224,"embryo development"
"10","GO:0048731",0.000606144725945315,0.548126783467829,61.0107573149742,42,939,"system development"
"11","GO:0040011",0.000684787700610403,0.40093431748108,25.7947504302926,12,397,"locomotion"
"12","GO:0030154",0.000810348625876735,0.539927404718693,52.8889845094664,35,814,"cell differentiation"
"13","GO:0051270",0.000917227067105383,0.282424948994462,15.5938037865749,5,240,"regulation of cellular component movement"
"14","GO:0006935",0.00107260059519846,0.168875838926174,10.525817555938,2,162,"chemotaxis"
"15","GO:0042330",0.00107260059519846,0.168875838926174,10.525817555938,2,162,"taxis"
"16","GO:0006793",0.00107737002294987,0.516333333333333,42.2332185886403,26,650,"phosphorus metabolic process"
"17","GO:0006796",0.0012097748636331,0.519832528180354,42.0382960413081,26,647,"phosphate-containing compound metabolic process"
"18","GO:0016310",0.00125186443513875,0.474807350326023,32.487091222031,18,500,"phosphorylation"
"19","GO:0048598",0.00140278536228788,0.106510416666667,8.38166953528399,1,129,"embryonic morphogenesis"
"20","GO:0048869",0.00162270585642635,0.565933457380826,53.8635972461274,37,829,"cellular developmental process"
"21","GO:0009888",0.00166706980699153,0.438877566425121,25.7947504302926,13,397,"tissue development"
"22","GO:0009653",0.00170128090385383,0.504539483287111,35.605851979346,21,548,"anatomical structure morphogenesis"
"23","GO:0040012",0.00211566787347679,0.305560768124101,14.5542168674699,5,224,"regulation of locomotion"
"24","GO:0043087",0.00224425394339817,0,5.78270223752151,0,89,"regulation of GTPase activity"
"25","GO:2000145",0.00287203735415197,0.315132805968229,14.1643717728055,5,218,"regulation of cell motility"
"26","GO:0009887",0.00337584812775714,0.347872816838334,15.3988812392427,6,237,"animal organ morphogenesis"
"27","GO:0006468",0.00359909645654695,0.494673721340388,28.328743545611,16,436,"protein phosphorylation"
"28","GO:0043436",0.00369263577719261,0.323531348788198,13.8395008605852,5,213,"oxoacid metabolic process"
"29","GO:0030182",0.00398771081779222,0.431076304664218,20.5968158347676,10,317,"neuron differentiation"
"30","GO:0007399",0.00403783882520885,0.5285514992868,32.9419104991394,20,507,"nervous system development"
"31","GO:0009792",0.00440586769264292,0.201046190288196,8.96643717728055,2,138,"embryo development ending in birth or egg hatching"
"32","GO:0048870",0.00464306917665151,0.463807253317581,22.9358864027539,12,353,"cell motility"
"33","GO:0051674",0.00464306917665151,0.463807253317581,22.9358864027539,12,353,"localization of cell"
"34","GO:0045055",0.00465791356242253,0.256756756756757,10.525817555938,3,162,"regulated exocytosis"
"35","GO:0019220",0.00514445481026256,0.489965936739659,25.2749569707401,14,389,"regulation of phosphate metabolic process"
"36","GO:0051174",0.00514445481026256,0.489965936739659,25.2749569707401,14,389,"regulation of phosphorus metabolic process"
"37","GO:0007389",0.00518245784106251,0,5.00301204819277,0,77,"pattern specification process"
"38","GO:0043009",0.0052333336679536,0.205883837109552,8.77151462994837,2,135,"chordate embryonic development"
"39","GO:0016477",0.00533810781044367,0.456650246305419,21.4414802065404,11,330,"cell migration"
"40","GO:0030334",0.00548385900638796,0.337842465753425,13.3197074010327,5,205,"regulation of cell migration"
"41","GO:0031399",0.00622218017272256,0.507409793814433,26.184595524957,15,403,"regulation of protein modification process"
"42","GO:0042221",0.00645999534894638,0.626941811479726,57.632099827883,43,887,"response to chemical"
"43","GO:0072359",0.00653264553568903,0.417077086337787,17.2181583476764,8,265,"circulatory system development"
"44","GO:0043547",0.00684295849149523,0,4.74311531841652,0,73,"positive regulation of GTPase activity"
"45","GO:0048589",0.00714894810824009,0.27143368534097,10.0060240963855,3,154,"developmental growth"
"46","GO:0019752",0.00769732373577743,0.351337923202498,12.8648881239243,5,198,"carboxylic acid metabolic process"
"47","GO:0051345",0.00882824649494012,0.279371207942637,9.74612736660929,3,150,"positive regulation of hydrolase activity"
"48","GO:0044093",0.00923424262920904,0.533483356774496,26.7043889845095,16,411,"positive regulation of molecular function"
"49","GO:0061564",0.0103017054289715,0.227633257529536,7.99182444061962,2,123,"axon development"
"50","GO:0048667",0.0103267472369773,0.285613738738739,9.55120481927711,3,147,"cell morphogenesis involved in neuron differentiation"
"51","GO:0050877",0.0107309538078947,0.365849167771395,12.4100688468158,5,191,"nervous system process"
"52","GO:0010646",0.0115418056927909,0.631255848774097,46.7164371772806,34,719,"regulation of cell communication"
"53","GO:0032879",0.0122020044429156,0.606385585585586,37.75,26,581,"regulation of localization"
"54","GO:1901135",0.0123464733899426,0.372408114379819,12.2151462994836,5,188,"carbohydrate derivative metabolic process"
"55","GO:0002274",0.012702082633925,0.294353281853282,9.29130808950086,3,143,"myeloid leukocyte activation"
"56","GO:0031175",0.0128121345726293,0.427208458458458,14.8790877796902,7,229,"neuron projection development"
"57","GO:0003008",0.0128692278438132,0.520520520520521,22.4810671256454,13,346,"system process"
"58","GO:0048729",0.0133718953338918,0.296616760645538,9.2263339070568,3,142,"tissue morphogenesis"
"59","GO:0003002",0.0136787165238425,0,4.0933734939759,0,63,"regionalization"
"60","GO:0003007",0.0136787165238425,0,4.0933734939759,0,63,"heart morphogenesis"
"61","GO:0048562",0.0136787165238425,0,4.0933734939759,0,63,"embryonic organ morphogenesis"
"62","GO:0051248",0.0139587733568782,0.431534090909091,14.7491394148021,7,227,"negative regulation of protein metabolic process"
"63","GO:0001932",0.0144495733629062,0.514941892639734,21.0516351118761,12,324,"regulation of protein phosphorylation"
"64","GO:0023051",0.0149280901508541,0.645741977277257,47.236230636833,35,727,"regulation of signaling"
"65","GO:0043085",0.0149976169264096,0.51687524578408,20.986660929432,12,323,"positive regulation of catalytic activity"
"66","GO:0035295",0.0158566440430952,0.438172043010753,14.5542168674699,7,224,"tube development"
"67","GO:0002444",0.0169037190808207,0.247003835091083,7.40705679862306,2,114,"myeloid leukocyte mediated immunity"
"68","GO:0048513",0.0172340744142319,0.652637654971641,46.9113597246127,35,722,"animal organ development"
