"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0045103",0.000578851496192455,31.6478873239437,0.19104991394148,3,6,"intermediate filament-based process"
"2","GO:0045104",0.000578851496192455,31.6478873239437,0.19104991394148,3,6,"intermediate filament cytoskeleton organization"
"3","GO:0001667",0.000920355618466706,3.7938904494382,3.15232358003442,10,99,"ameboidal-type cell migration"
"4","GO:0034720",0.00100062015480902,Inf,0.0636833046471601,2,2,"histone H3-K4 demethylation"
"5","GO:0007219",0.00179290956149212,5.42647058823529,1.33734939759036,6,42,"Notch signaling pathway"
"6","GO:0048870",0.00230656655237818,2.28904296431007,11.2401032702238,21,353,"cell motility"
"7","GO:0051674",0.00230656655237818,2.28904296431007,11.2401032702238,21,353,"localization of cell"
"8","GO:0060395",0.0044843449211117,7.08571428571429,0.700516351118761,4,22,"SMAD protein signal transduction"
"9","GO:1990823",0.0044843449211117,7.08571428571429,0.700516351118761,4,22,"response to leukemia inhibitory factor"
"10","GO:1990830",0.0044843449211117,7.08571428571429,0.700516351118761,4,22,"cellular response to leukemia inhibitory factor"
"11","GO:0038066",0.00554498852400308,10.5211267605634,0.38209982788296,3,12,"p38MAPK cascade"
"12","GO:0030223",0.00575835244705803,31.2222222222222,0.12736660929432,2,4,"neutrophil differentiation"
"13","GO:0010761",0.00876324952740991,8.60051216389245,0.44578313253012,3,14,"fibroblast migration"
"14","GO:0055026",0.00939978422060881,20.8055555555556,0.1592082616179,2,5,"negative regulation of cardiac muscle tissue development"
"15","GO:0040011",0.00960681704255647,1.9748093135287,12.6411359724613,21,397,"locomotion"
"16","GO:0006928",0.00982251783962471,1.9253799880608,14.328743545611,23,450,"movement of cell or subcellular component"
"17","GO:0007165",0.0122890904316366,1.75598958333333,34.0068846815835,44,1068,"signal transduction"
"18","GO:0002067",0.0128792886195982,7.27085590465872,0.509466437177281,3,16,"glandular epithelial cell differentiation"
"19","GO:0007035",0.013810250582817,15.5972222222222,0.19104991394148,2,6,"vacuolar acidification"
"20","GO:0030490",0.013810250582817,15.5972222222222,0.19104991394148,2,6,"maturation of SSU-rRNA"
"21","GO:0032098",0.013810250582817,15.5972222222222,0.19104991394148,2,6,"regulation of appetite"
"22","GO:0097106",0.013810250582817,15.5972222222222,0.19104991394148,2,6,"postsynaptic density organization"
"23","GO:0099084",0.013810250582817,15.5972222222222,0.19104991394148,2,6,"postsynaptic specialization organization"
"24","GO:0007178",0.0149060740226,2.98860958366064,2.64285714285714,7,83,"transmembrane receptor protein serine/threonine kinase signaling pathway"
"25","GO:0097720",0.0152863359110736,6.74849094567404,0.541308089500861,3,17,"calcineurin-mediated signaling"
"26","GO:0002065",0.0155384080321104,4.7047619047619,0.987091222030981,4,31,"columnar/cuboidal epithelial cell differentiation"
"27","GO:0051270",0.0167116986511828,2.08967551622419,7.64199655765921,14,240,"regulation of cellular component movement"
"28","GO:0007166",0.0171778105902796,1.73027444253859,21.2065404475043,30,666,"cell surface receptor signaling pathway"
"29","GO:0007569",0.0173384395528004,4.53469387755102,1.01893287435456,4,32,"cell aging"
"30","GO:2000145",0.0178454166404866,2.12594962015194,6.94148020654045,13,218,"regulation of cell motility"
"31","GO:0002066",0.0179303665899802,6.29577464788732,0.573149741824441,3,18,"columnar/cuboidal epithelial cell development"
"32","GO:1902680",0.0186373532713931,1.85185185185185,12.5774526678141,20,395,"positive regulation of RNA biosynthetic process"
"33","GO:1903508",0.0186373532713931,1.85185185185185,12.5774526678141,20,395,"positive regulation of nucleic acid-templated transcription"
"34","GO:0007221",0.0189384166481421,12.4722222222222,0.22289156626506,2,7,"positive regulation of transcription of Notch receptor target"
"35","GO:0008090",0.0189384166481421,12.4722222222222,0.22289156626506,2,7,"retrograde axonal transport"
"36","GO:0042274",0.0189384166481421,12.4722222222222,0.22289156626506,2,7,"ribosomal small subunit biogenesis"
"37","GO:0048536",0.0189384166481421,12.4722222222222,0.22289156626506,2,7,"spleen development"
"38","GO:0071526",0.0189384166481421,12.4722222222222,0.22289156626506,2,7,"semaphorin-plexin signaling pathway"
"39","GO:1900745",0.0189384166481421,12.4722222222222,0.22289156626506,2,7,"positive regulation of p38MAPK cascade"
"40","GO:0043536",0.0208133174305161,5.89964788732394,0.604991394148021,3,19,"positive regulation of blood vessel endothelial cell migration"
"41","GO:0040012",0.0219626701585633,2.05943594126331,7.13253012048193,13,224,"regulation of locomotion"
"42","GO:0090130",0.0236142573999165,2.96606334841629,2.26075731497418,6,71,"tissue migration"
"43","GO:0045893",0.0243235401209487,1.81363636363636,12.0679862306368,19,379,"positive regulation of transcription, DNA-templated"
"44","GO:0031061",0.0247353616716339,10.3888888888889,0.25473321858864,2,8,"negative regulation of histone methylation"
"45","GO:0032469",0.0247353616716339,10.3888888888889,0.25473321858864,2,8,"endoplasmic reticulum calcium ion homeostasis"
"46","GO:0051570",0.0247353616716339,10.3888888888889,0.25473321858864,2,8,"regulation of histone H3-K9 methylation"
"47","GO:0090382",0.0247353616716339,10.3888888888889,0.25473321858864,2,8,"phagosome maturation"
"48","GO:0051254",0.0259230955441792,1.77739595265368,12.9913941480207,20,408,"positive regulation of RNA metabolic process"
"49","GO:0016477",0.0263756462351233,1.84569250602545,10.5077452667814,17,330,"cell migration"
"50","GO:0045666",0.0307922087653806,2.53681033037062,3.05679862306368,7,96,"positive regulation of neuron differentiation"
"51","GO:0043433",0.030846432113386,3.72436974789916,1.20998278829604,4,38,"negative regulation of DNA-binding transcription factor activity"
"52","GO:0070059",0.030901452613582,4.96145292809488,0.700516351118761,3,22,"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress"
"53","GO:0045843",0.0311544806613776,8.90079365079365,0.28657487091222,2,9,"negative regulation of striated muscle tissue development"
"54","GO:0045851",0.0311544806613776,8.90079365079365,0.28657487091222,2,9,"pH reduction"
"55","GO:0051452",0.0311544806613776,8.90079365079365,0.28657487091222,2,9,"intracellular pH reduction"
