"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0010921",1.47282710555509e-05,14.5612903225806,0.573149741824441,6,37,"regulation of phosphatase activity"
"2","GO:0010922",1.48365809176085e-05,40.7321428571429,0.17039586919105,4,11,"positive regulation of phosphatase activity"
"3","GO:0035303",6.87263887037726e-05,10.6952380952381,0.743545611015491,6,48,"regulation of dephosphorylation"
"4","GO:0010923",7.74144089271193e-05,23.7083333333333,0.247848537005164,4,16,"negative regulation of phosphatase activity"
"5","GO:0035306",0.00010011871549556,21.875,0.263339070567986,4,17,"positive regulation of dephosphorylation"
"6","GO:0032516",0.000114592621645527,51.9090909090909,0.108433734939759,3,7,"positive regulation of phosphoprotein phosphatase activity"
"7","GO:0016311",0.000122168528719968,6.59548872180451,1.59552495697074,8,103,"dephosphorylation"
"8","GO:0035305",0.000197151246443715,17.75,0.309810671256454,4,20,"negative regulation of dephosphorylation"
"9","GO:0051001",0.0002333915947907,Inf,0.0309810671256454,2,2,"negative regulation of nitric-oxide synthase activity"
"10","GO:0044248",0.000350650713056987,3.62068965517241,6.07228915662651,15,392,"cellular catabolic process"
"11","GO:0043086",0.000370972771419032,4.96296296296296,2.37005163511188,9,153,"negative regulation of catalytic activity"
"12","GO:2001242",0.000376566825455564,9.81255448997385,0.650602409638554,5,42,"regulation of intrinsic apoptotic signaling pathway"
"13","GO:0000413",0.000517592467904269,25.9090909090909,0.17039586919105,3,11,"protein peptidyl-prolyl isomerization"
"14","GO:0050732",0.000517592467904269,25.9090909090909,0.17039586919105,3,11,"negative regulation of peptidyl-tyrosine phosphorylation"
"15","GO:0097193",0.000668295447787454,6.73333333333333,1.11531841652324,6,72,"intrinsic apoptotic signaling pathway"
"16","GO:0035307",0.000682786793070661,23.020202020202,0.185886402753873,3,12,"positive regulation of protein dephosphorylation"
"17","GO:0051346",0.000832724528571655,6.43188405797101,1.1617900172117,6,75,"negative regulation of hydrolase activity"
"18","GO:0018208",0.000878190530296027,20.7090909090909,0.201376936316695,3,13,"peptidyl-proline modification"
"19","GO:1905898",0.000878190530296027,20.7090909090909,0.201376936316695,3,13,"positive regulation of response to endoplasmic reticulum stress"
"20","GO:0032787",0.00111140700226171,5.17308992562542,1.68846815834768,7,109,"monocarboxylic acid metabolic process"
"21","GO:0045579",0.00137315575278186,67.2352941176471,0.0619621342512909,2,4,"positive regulation of B cell differentiation"
"22","GO:0031329",0.0014456053535628,4.0247619047619,2.85025817555938,9,184,"regulation of cellular catabolic process"
"23","GO:0051603",0.00145101751596013,4.92007734450532,1.76592082616179,7,114,"proteolysis involved in cellular protein catabolic process"
"24","GO:0045936",0.0017775551775842,4.7340789064927,1.82788296041308,7,118,"negative regulation of phosphate metabolic process"
"25","GO:0010563",0.00186755507310057,4.68965517241379,1.8433734939759,7,119,"negative regulation of phosphorus metabolic process"
"26","GO:0009056",0.00194081306492997,2.97484682360529,7.09466437177281,15,458,"catabolic process"
"27","GO:0032769",0.00226629314702065,44.8039215686275,0.0774526678141136,2,5,"negative regulation of monooxygenase activity"
"28","GO:0045019",0.00226629314702065,44.8039215686275,0.0774526678141136,2,5,"negative regulation of nitric oxide biosynthetic process"
"29","GO:1904406",0.00226629314702065,44.8039215686275,0.0774526678141136,2,5,"negative regulation of nitric oxide metabolic process"
"30","GO:1901575",0.00256107513745969,3.02705314009662,5.77796901893287,13,373,"organic substance catabolic process"
"31","GO:0006631",0.00282522476778246,5.98924731182796,1.00688468158348,5,65,"fatty acid metabolic process"
"32","GO:0044257",0.00284814184510044,4.32288401253918,1.98278829604131,7,128,"cellular protein catabolic process"
