"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0019221",0.00220743438108752,0,5.76419965576592,0,197,"cytokine-mediated signaling pathway"
"2","GO:0006725",0.00522423558115197,0.48776617954071,28.5576592082616,18,976,"cellular aromatic compound metabolic process"
"3","GO:0034641",0.00535313841773042,0.497730220492866,30.6643717728055,20,1048,"cellular nitrogen compound metabolic process"
"4","GO:0046483",0.00614870994570406,0.494905263157895,28.3235800344234,18,968,"heterocycle metabolic process"
"5","GO:0006955",0.0078129069881699,0.342917041030249,12.552495697074,5,429,"immune response"
"6","GO:0034097",0.0081256183453833,0.216497100973635,8.16351118760757,2,279,"response to cytokine"
"7","GO:0032774",0.0100363502476628,0.463681829006906,19.7211703958692,11,674,"RNA biosynthetic process"
"8","GO:0097659",0.0104473524418998,0.465668710353797,19.6626506024096,11,672,"nucleic acid-templated transcription"
"9","GO:0051171",0.0104677624442999,0.532783326096396,30.7228915662651,21,1050,"regulation of nitrogen compound metabolic process"
"10","GO:0006139",0.0106399784798972,0.520867678958785,27.5043029259897,18,940,"nucleobase-containing compound metabolic process"
"11","GO:0080090",0.0110168543249944,0.538663279105028,31.6884681583477,22,1083,"regulation of primary metabolic process"
"12","GO:0060255",0.0122109387768239,0.549336784212229,33.5903614457831,24,1148,"regulation of macromolecule metabolic process"
"13","GO:0009059",0.0122454921628764,0.516718435958341,25.104991394148,16,858,"macromolecule biosynthetic process"
"14","GO:0006351",0.0129897370440528,0.476815114709852,19.3407917383821,11,661,"transcription, DNA-templated"
"15","GO:0090304",0.0134467822063585,0.521643231320651,24.9586919104991,16,853,"nucleic acid metabolic process"
"16","GO:0006807",0.0134805648798857,0.559140676841407,45.1480206540447,36,1543,"nitrogen compound metabolic process"
"17","GO:0071345",0.0140519004289341,0.236742424242424,7.54905335628227,2,258,"cellular response to cytokine stimulus"
"18","GO:0019438",0.0142029069210879,0.510331384015595,22.6471600688468,14,774,"aromatic compound biosynthetic process"
"19","GO:2001141",0.0148823429623035,0.484106845652233,19.1359724612737,11,654,"regulation of RNA biosynthetic process"
"20","GO:1903506",0.015171843488937,0.485161501885555,19.1067125645439,11,653,"regulation of nucleic acid-templated transcription"
"21","GO:0018130",0.0155911015718735,0.515428010792249,22.5008605851979,14,769,"heterocycle biosynthetic process"
"22","GO:0019222",0.0174968786827878,0.574375063252707,36.0481927710843,27,1232,"regulation of metabolic process"
"23","GO:0042060",0.0188059742724146,0,3.80378657487091,0,130,"wound healing"
"24","GO:1901360",0.0190883822268476,0.565239682132786,29.7573149741824,21,1017,"organic cyclic compound metabolic process"
"25","GO:0009605",0.0191477185516703,0.472023132055738,16.3855421686747,9,560,"response to external stimulus"
"26","GO:0006355",0.0194166320902574,0.499177195771623,18.7263339070568,11,640,"regulation of transcription, DNA-templated"
"27","GO:0034654",0.0194192903860628,0.527939783659838,22.1497418244406,14,757,"nucleobase-containing compound biosynthetic process"
"28","GO:0034645",0.0222730952418041,0.550347057145574,24.1394148020654,16,825,"cellular macromolecule biosynthetic process"
"29","GO:0031323",0.0231796833677987,0.585561497326203,32.5370051635112,24,1112,"regulation of cellular metabolic process"
"30","GO:0016070",0.0240376889062609,0.548349056603774,22.9104991394148,15,783,"RNA metabolic process"
"31","GO:0009617",0.0249500849789732,0,3.54044750430293,0,121,"response to bacterium"
"32","GO:0019219",0.0257824655729899,0.545264659432472,21.6815834767642,14,741,"regulation of nucleobase-containing compound metabolic process"
"33","GO:0044237",0.0264066937309018,0.589652421652422,48.7469879518072,41,1666,"cellular metabolic process"
"34","GO:0043170",0.027181680555183,0.601530612244898,44.065404475043,36,1506,"macromolecule metabolic process"
"35","GO:0044271",0.0288773747248251,0.572690763052209,24.7831325301205,17,847,"cellular nitrogen compound biosynthetic process"
"36","GO:0009889",0.029030505226558,0.560429700157025,22.5886402753873,15,772,"regulation of biosynthetic process"
"37","GO:0043207",0.0297102454337793,0.33385738349242,8.10499139414802,3,277,"response to external biotic stimulus"
"38","GO:0051707",0.0297102454337793,0.33385738349242,8.10499139414802,3,277,"response to other organism"
"39","GO:0051252",0.0304847247392244,0.547807486631016,20.2771084337349,13,693,"regulation of RNA metabolic process"
"40","GO:0010556",0.0306126721958015,0.556485355648536,21.3889845094664,14,731,"regulation of macromolecule biosynthetic process"
"41","GO:0044249",0.0309458188445867,0.598542046342098,29.9621342512909,22,1024,"cellular biosynthetic process"
"42","GO:0044260",0.0320658143824566,0.615015476660365,38.974182444062,31,1332,"cellular macromolecule metabolic process"
"43","GO:0009058",0.0321750223970747,0.604040404040404,30.9277108433735,23,1057,"biosynthetic process"
"44","GO:0045935",0.0368425091169489,0.479019401413746,12.9621342512909,7,443,"positive regulation of nucleobase-containing compound metabolic process"
