"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0044237",0.00798716225383371,0.495862913096695,40.8614457831325,32,1666,"cellular metabolic process"
"2","GO:0034645",0.0127469512278223,0.476916769167692,20.2345094664372,12,825,"cellular macromolecule biosynthetic process"
"3","GO:0002376",0.0134652830338881,0.429879644165358,15.5008605851979,8,632,"immune system process"
"4","GO:0090304",0.0171022369587725,0.501920995670996,20.921256454389,13,853,"nucleic acid metabolic process"
"5","GO:0009056",0.0198868817758553,0.385039904907455,11.2332185886403,5,458,"catabolic process"
"6","GO:0044238",0.0214134643886679,0.553076437144662,39.6105851979346,32,1615,"primary metabolic process"
"7","GO:0006974",0.0224112364544234,0,3.62994836488812,0,148,"cellular response to DNA damage stimulus"
"8","GO:0044260",0.0265504391461371,0.573833205814843,32.6695352839931,25,1332,"cellular macromolecule metabolic process"
"9","GO:0071704",0.0286912595856475,0.563565765178668,41.9160929432014,35,1709,"organic substance metabolic process"
"10","GO:0008152",0.0304000924756071,0.558931648477886,43.6084337349398,37,1778,"metabolic process"
"11","GO:0009059",0.0318753614736197,0.548936404717293,21.0438898450947,14,858,"macromolecule biosynthetic process"
"12","GO:0006955",0.0335615522550203,0.417951741654572,10.5219449225473,5,429,"immune response"
"13","GO:1901575",0.0357997199145915,0.388198598967122,9.14845094664372,4,373,"organic substance catabolic process"
"14","GO:0002520",0.0370771638660004,0.283157152924595,6.37693631669535,2,260,"immune system development"
"15","GO:0031326",0.0377771413716447,0.544787472035794,18.5666953528399,12,757,"regulation of cellular biosynthetic process"
"16","GO:0006807",0.037899792392043,0.595365282865283,37.8446643717728,31,1543,"nitrogen compound metabolic process"
"17","GO:0019221",0.0386240907040484,0.188684402332362,4.83175559380379,1,197,"cytokine-mediated signaling pathway"
"18","GO:1901360",0.0393364772076284,0.585816585816586,24.9436316695353,18,1017,"organic cyclic compound metabolic process"
"19","GO:2000112",0.0397735985477803,0.538643877487368,17.3648881239243,11,708,"regulation of cellular macromolecule biosynthetic process"
"20","GO:0080134",0.0438796606763277,0.357377049180328,7.55421686746988,3,308,"regulation of response to stress"
"21","GO:0048534",0.0454171447325949,0.296041055718475,6.13166953528399,2,250,"hematopoietic or lymphoid organ development"
"22","GO:0019219",0.0476713281129184,0.562597165066301,18.1742685025818,12,741,"regulation of nucleobase-containing compound metabolic process"
"23","GO:0034622",0.0482777825884397,0.199788786482335,4.58648881239243,1,187,"cellular protein-containing complex assembly"
"24","GO:0016070",0.0495983675706901,0.574409681227863,19.2043889845095,13,783,"RNA metabolic process"
