"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0032922",0.0026921595902549,6.80696202531646,1.05206540447504,5,15,"circadian regulation of gene expression"
"2","GO:0006703",0.00489122099368509,Inf,0.140275387263339,2,2,"estrogen biosynthetic process"
"3","GO:0014816",0.00489122099368509,Inf,0.140275387263339,2,2,"skeletal muscle satellite cell differentiation"
"4","GO:2001023",0.00489122099368509,Inf,0.140275387263339,2,2,"regulation of response to drug"
"5","GO:2001038",0.00489122099368509,Inf,0.140275387263339,2,2,"regulation of cellular response to drug"
"6","GO:0030534",0.00769012596370767,4.09108280254777,1.82358003442341,6,26,"adult behavior"
"7","GO:0120032",0.0092400778169597,3.41826923076923,2.45481927710843,7,35,"regulation of plasma membrane bounded cell projection assembly"
"8","GO:0060491",0.0108098310614464,3.29885057471264,2.5249569707401,7,36,"regulation of cell projection assembly"
"9","GO:0030522",0.012085184483241,2.55022996853062,4.48881239242685,10,64,"intracellular receptor signaling pathway"
"10","GO:0000070",0.0129333155268664,4.24248417721519,1.47289156626506,5,21,"mitotic sister chromatid segregation"
"11","GO:0008344",0.0133909469732706,5.41132075471698,0.981927710843373,4,14,"adult locomotory behavior"
"12","GO:0009895",0.0134390651071656,2.50267379679144,4.55895008605852,10,65,"negative regulation of catabolic process"
"13","GO:0006369",0.0139953799664271,26.832298136646,0.210413080895009,2,3,"termination of RNA polymerase II transcription"
"14","GO:0008334",0.0139953799664271,26.832298136646,0.210413080895009,2,3,"histone mRNA metabolic process"
"15","GO:0014719",0.0139953799664271,26.832298136646,0.210413080895009,2,3,"skeletal muscle satellite cell activation"
"16","GO:0045176",0.0139953799664271,26.832298136646,0.210413080895009,2,3,"apical protein localization"
"17","GO:0046835",0.0139953799664271,26.832298136646,0.210413080895009,2,3,"carbohydrate phosphorylation"
"18","GO:1904350",0.0139953799664271,26.832298136646,0.210413080895009,2,3,"regulation of protein catabolic process in the vacuole"
"19","GO:1905165",0.0139953799664271,26.832298136646,0.210413080895009,2,3,"regulation of lysosomal protein catabolic process"
"20","GO:0006111",0.0145910078532355,8.085,0.561101549053356,3,8,"regulation of gluconeogenesis"
"21","GO:0032148",0.0145910078532355,8.085,0.561101549053356,3,8,"activation of protein kinase B activity"
"22","GO:0051894",0.0145910078532355,8.085,0.561101549053356,3,8,"positive regulation of focal adhesion assembly"
"23","GO:0099515",0.0145910078532355,8.085,0.561101549053356,3,8,"actin filament-based transport"
"24","GO:0150117",0.0145910078532355,8.085,0.561101549053356,3,8,"positive regulation of cell-substrate junction organization"
"25","GO:1903076",0.0157043959793006,3.40286624203822,2.10413080895009,6,30,"regulation of protein localization to plasma membrane"
"26","GO:0007267",0.0165910090288061,1.56728576083415,26.5120481927711,37,378,"cell-cell signaling"
"27","GO:0007218",0.017281415112549,4.91709548313322,1.05206540447504,4,15,"neuropeptide signaling pathway"
"28","GO:0034309",0.0207741408097249,6.734375,0.631239242685026,3,9,"primary alcohol biosynthetic process"
"29","GO:0060390",0.0207741408097249,6.734375,0.631239242685026,3,9,"regulation of SMAD protein signal transduction"
"30","GO:0042254",0.0213377207360846,3.13816756491916,2.24440619621343,6,32,"ribosome biogenesis"
"31","GO:0031349",0.0235875242492505,2.16174812030075,5.68115318416523,11,81,"positive regulation of defense response"
"32","GO:0048285",0.0235875242492505,2.16174812030075,5.68115318416523,11,81,"organelle fission"
"33","GO:0007059",0.0245076415366419,2.72564102564103,2.94578313253012,7,42,"chromosome segregation"
"34","GO:1901888",0.0245076415366419,2.72564102564103,2.94578313253012,7,42,"regulation of cell junction assembly"
"35","GO:1904375",0.0246103680810302,3.0205237084218,2.31454388984509,6,33,"regulation of protein localization to cell periphery"
