"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0017144",0.000177219792533626,31.8394160583942,0.364027538726334,4,6,"drug metabolic process"
"2","GO:0060235",0.000218884193047321,Inf,0.182013769363167,3,3,"lens induction in camera-type eye"
"3","GO:1990962",0.000218884193047321,Inf,0.182013769363167,3,3,"xenobiotic transport across blood-brain barrier"
"4","GO:0043691",0.000751054002855399,15.9051094890511,0.485370051635112,4,8,"reverse cholesterol transport"
"5","GO:0006855",0.0008364940940671,47.4347826086956,0.242685025817556,3,4,"drug transmembrane transport"
"6","GO:0015893",0.0008364940940671,47.4347826086956,0.242685025817556,3,4,"drug transport"
"7","GO:0042908",0.000982167941206247,8.88071895424837,0.849397590361446,5,14,"xenobiotic transport"
"8","GO:0099536",0.00157630677654795,2.34044995408632,9.95008605851979,20,164,"synaptic signaling"
"9","GO:0071825",0.00194080632133012,7.25935828877005,0.970740103270224,5,16,"protein-lipid complex subunit organization"
"10","GO:0010232",0.00199823961477845,23.7065217391304,0.303356282271945,3,5,"vascular transport"
"11","GO:0051180",0.00199823961477845,23.7065217391304,0.303356282271945,3,5,"vitamin transport"
"12","GO:0051220",0.00199823961477845,23.7065217391304,0.303356282271945,3,5,"cytoplasmic sequestering of protein"
"13","GO:0150104",0.00199823961477845,23.7065217391304,0.303356282271945,3,5,"transport across blood-brain barrier"
"14","GO:0007268",0.00211214123087343,2.32583462965179,9.46471600688468,19,156,"chemical synaptic transmission"
"15","GO:0098916",0.00211214123087343,2.32583462965179,9.46471600688468,19,156,"anterograde trans-synaptic signaling"
"16","GO:0099537",0.00264515846919134,2.27265807962529,9.64672977624785,19,159,"trans-synaptic signaling"
"17","GO:0051298",0.00306623372936417,9.07612095933264,0.667383820998279,4,11,"centrosome duplication"
"18","GO:0009698",0.00365646831838763,Inf,0.121342512908778,2,2,"phenylpropanoid metabolic process"
"19","GO:0009804",0.00365646831838763,Inf,0.121342512908778,2,2,"coumarin metabolic process"
"20","GO:0015878",0.00365646831838763,Inf,0.121342512908778,2,2,"biotin transport"
"21","GO:0035589",0.00365646831838763,Inf,0.121342512908778,2,2,"G protein-coupled purinergic nucleotide receptor signaling pathway"
"22","GO:0060684",0.00365646831838763,Inf,0.121342512908778,2,2,"epithelial-mesenchymal cell signaling"
"23","GO:1901374",0.00365646831838763,Inf,0.121342512908778,2,2,"acetate ester transport"
"24","GO:0003008",0.0037751340213799,1.82552360667377,20.9922547332186,33,346,"system process"
