"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0070098",6.38670749387483e-10,19.2821229050279,1.73493975903614,13,21,"chemokine-mediated signaling pathway"
"2","GO:0060326",1.59029920066538e-08,5.50132052821128,5.8657487091222,22,71,"cell chemotaxis"
"3","GO:1990868",2.24770085668295e-08,11.8379888268156,2.14802065404475,13,26,"response to chemokine"
"4","GO:1990869",2.24770085668295e-08,11.8379888268156,2.14802065404475,13,26,"cellular response to chemokine"
"5","GO:0019221",5.61089892366184e-08,3.18466120625465,16.2753872633391,39,197,"cytokine-mediated signaling pathway"
"6","GO:0009620",1.76593195224891e-07,80.6324324324324,0.660929432013769,7,8,"response to fungus"
"7","GO:0002376",1.8368958302834e-07,2.24817518248175,52.2134251290878,84,632,"immune system process"
"8","GO:0050832",2.95759044136794e-07,Inf,0.495697074010327,6,6,"defense response to fungus"
"9","GO:0034097",3.73623967379736e-07,2.65457788347206,23.0499139414802,47,279,"response to cytokine"
"10","GO:0006955",4.28711308263994e-07,2.35646206633626,35.4423407917384,63,429,"immune response"
"11","GO:0050900",1.37753628195159e-06,3.7124773960217,8.50946643717728,24,103,"leukocyte migration"
"12","GO:0006952",1.62837592378403e-06,2.4282733437663,26.4371772805508,50,320,"defense response"
"13","GO:0071345",1.84283709441426e-06,2.57315436241611,21.3149741824441,43,258,"cellular response to cytokine stimulus"
"14","GO:0097530",2.50898812267582e-06,7.4140350877193,2.56110154905336,12,31,"granulocyte migration"
"15","GO:0071219",5.48946872644613e-06,4.75454545454545,4.62650602409639,16,56,"cellular response to molecule of bacterial origin"
"16","GO:0071621",5.68121899669253e-06,7.56093597660059,2.31325301204819,11,28,"granulocyte chemotaxis"
"17","GO:0061844",5.86406154187988e-06,20.1297297297297,0.908777969018933,7,11,"antimicrobial humoral immune response mediated by antimicrobial peptide"
"18","GO:0002237",7.920011083161e-06,3.75726744186047,6.93975903614458,20,84,"response to molecule of bacterial origin"
"19","GO:0009617",8.58146189337465e-06,3.1749001996008,9.99655765920826,25,121,"response to bacterium"
"20","GO:0071216",9.07577353772034e-06,4.52380952380952,4.79173838209983,16,58,"cellular response to biotic stimulus"
"21","GO:0042742",1.24412404570154e-05,5.45730247406225,3.38726333907057,13,41,"defense response to bacterium"
"22","GO:0030595",1.2460385295961e-05,4.66993755575379,4.37865748709122,15,53,"leukocyte chemotaxis"
"23","GO:0071222",1.2460385295961e-05,4.66993755575379,4.37865748709122,15,53,"cellular response to lipopolysaccharide"
"24","GO:0032496",1.41117747424379e-05,3.72870273855776,6.60929432013769,19,80,"response to lipopolysaccharide"
"25","GO:0010033",1.52248468259211e-05,1.92994049576892,59.2358003442341,86,717,"response to organic substance"
"26","GO:0097529",1.68282446522909e-05,4.85327164573695,3.96557659208262,14,48,"myeloid leukocyte migration"
"27","GO:0002521",2.13764046407219e-05,2.84388714733542,11.8141135972461,27,143,"leukocyte differentiation"
"28","GO:0019730",2.38680477196381e-05,10.256038647343,1.40447504302926,8,17,"antimicrobial humoral response"
"29","GO:0070887",2.80879097159802e-05,1.89246734657363,58.2444061962134,84,705,"cellular response to chemical stimulus"
"30","GO:0071310",0.000123525117124517,1.82205843231147,50.3958691910499,73,610,"cellular response to organic substance"
"31","GO:0030593",0.000149356029243822,7.08695652173913,1.73493975903614,8,21,"neutrophil chemotaxis"
"32","GO:0043207",0.00015672558478391,2.10415278703087,22.8846815834768,40,277,"response to external biotic stimulus"
"33","GO:0051707",0.00015672558478391,2.10415278703087,22.8846815834768,40,277,"response to other organism"
"34","GO:0098542",0.000169500698456707,2.27906976744186,16.8537005163511,32,204,"defense response to other organism"
"35","GO:0009607",0.000200027867430085,2.07456140350877,23.1325301204819,40,280,"response to biotic stimulus"
"36","GO:0045321",0.000200027867430085,2.07456140350877,23.1325301204819,40,280,"leukocyte activation"
"37","GO:0006968",0.000224356866865945,8.02918918918919,1.40447504302926,7,17,"cellular defense response"
