"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0051641",0.00126653746969137,0.322688744332742,17.3493975903614,7,630,"cellular localization"
"2","GO:0016192",0.00274828293874551,0.234359317497491,10.8777969018933,3,395,"vesicle-mediated transport"
"3","GO:0006811",0.004084478087111,0.122100122100122,7.18760757314974,1,261,"ion transport"
"4","GO:0055085",0.00599839115954798,0.129952251903471,6.80206540447504,1,247,"transmembrane transport"
"5","GO:0051179",0.00871976995968695,0.517754552585275,30.7882960413081,21,1118,"localization"
"6","GO:0051649",0.0150119203119073,0.421396628826969,14.2375215146299,7,517,"establishment of localization in cell"
"7","GO:0006812",0.0226055195751137,0.167152575315841,5.42512908777969,1,197,"cation transport"
"8","GO:0007010",0.0235342163108145,0.259354838709677,6.93975903614458,2,252,"cytoskeleton organization"
"9","GO:0007017",0.0245545907875621,0,3.55249569707401,0,129,"microtubule-based process"
"10","GO:0016043",0.0301031974410898,0.593673641654449,30.8709122203098,23,1121,"cellular component organization"
"11","GO:0065008",0.0333531461552214,0.566307229070695,22.2512908777969,15,808,"regulation of biological quality"
"12","GO:0006887",0.0366585474639944,0.186799390189221,4.90189328743546,1,178,"exocytosis"
"13","GO:0051234",0.0381035724942483,0.587713445523513,24.1790017211704,17,878,"establishment of localization"
"14","GO:0034220",0.0385440866937128,0.189115646258503,4.84681583476764,1,176,"ion transmembrane transport"
"15","GO:0071840",0.0397025713317323,0.61505376344086,31.394148020654,24,1140,"cellular component organization or biogenesis"
"16","GO:0010564",0.0425924595131614,0.193910702682632,4.73666092943201,1,172,"regulation of cell cycle process"
"17","GO:0070727",0.0439057624060997,0.439981425586255,10.1893287435456,5,370,"cellular macromolecule localization"
"18","GO:0034613",0.0447376313544261,0.441422983795865,10.1617900172117,5,369,"cellular protein localization"
"19","GO:0031327",0.0452109304749778,0.407127882599581,8.86746987951807,4,322,"negative regulation of cellular biosynthetic process"
"20","GO:0006810",0.0499053967527508,0.607985664167992,23.6833046471601,17,860,"transport"
