"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0010243",0.00062546997182171,2.97725605282465,6.72289156626506,16,248,"response to organonitrogen compound"
"2","GO:0042148",0.000723513943851169,Inf,0.0542168674698795,2,2,"strand invasion"
"3","GO:1901698",0.000974170095765376,2.84016177246351,6.99397590361446,16,258,"response to nitrogen compound"
"4","GO:0000245",0.00142004954872468,18.7916666666667,0.243975903614458,3,9,"spliceosomal complex assembly"
"5","GO:0007616",0.00142004954872468,18.7916666666667,0.243975903614458,3,9,"long-term memory"
"6","GO:0032228",0.00142004954872468,18.7916666666667,0.243975903614458,3,9,"regulation of synaptic transmission, GABAergic"
"7","GO:0071417",0.00149178496703053,3.15324091420008,4.58132530120482,12,169,"cellular response to organonitrogen compound"
"8","GO:0006268",0.00213252774837097,74.0983606557377,0.0813253012048193,2,3,"DNA unwinding involved in DNA replication"
"9","GO:0043382",0.00213252774837097,74.0983606557377,0.0813253012048193,2,3,"positive regulation of memory T cell differentiation"
"10","GO:1901699",0.00234159339688288,2.96952515946137,4.82530120481928,12,178,"cellular response to nitrogen compound"
"11","GO:0007613",0.00245867392468867,6.20133481646274,0.975903614457831,5,36,"memory"
"12","GO:1900449",0.00268295688249323,14.08125,0.298192771084337,3,11,"regulation of glutamate receptor signaling pathway"
"13","GO:0009267",0.0027841326731796,6.00484913793103,1.00301204819277,5,37,"cellular response to starvation"
"14","GO:1901701",0.00352778165201352,2.4584912959381,7.88855421686747,16,291,"cellular response to oxygen-containing compound"
"15","GO:0019530",0.00419050137927237,37.0327868852459,0.108433734939759,2,4,"taurine metabolic process"
"16","GO:0019694",0.00419050137927237,37.0327868852459,0.108433734939759,2,4,"alkanesulfonate metabolic process"
"17","GO:0038113",0.00419050137927237,37.0327868852459,0.108433734939759,2,4,"interleukin-9-mediated signaling pathway"
"18","GO:0043380",0.00419050137927237,37.0327868852459,0.108433734939759,2,4,"regulation of memory T cell differentiation"
"19","GO:0071104",0.00419050137927237,37.0327868852459,0.108433734939759,2,4,"response to interleukin-9"
"20","GO:0071355",0.00419050137927237,37.0327868852459,0.108433734939759,2,4,"cellular response to interleukin-9"
"21","GO:0051932",0.00447338939828561,11.255,0.352409638554217,3,13,"synaptic transmission, GABAergic"
"22","GO:0097305",0.00456893636836903,4.38530287984111,1.59939759036145,6,59,"response to alcohol"
