"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0009892",0.00129138148532548,0.344342459663712,18.7887263339071,8,615,"negative regulation of metabolic process"
"2","GO:0031324",0.00233704668384406,0.324464313241868,15.4281411359725,6,505,"negative regulation of cellular metabolic process"
"3","GO:0010243",0.00284392842063423,0.116020821283979,7.57659208261618,1,248,"response to organonitrogen compound"
"4","GO:0006357",0.003007701037939,0.332987258140632,15.1226333907057,6,495,"regulation of transcription by RNA polymerase II"
"5","GO:0010605",0.00354164569737386,0.378484491558697,17.5361445783133,8,574,"negative regulation of macromolecule metabolic process"
"6","GO:0045944",0.00366623651835669,0.193138124815143,9.04302925989673,2,296,"positive regulation of transcription by RNA polymerase II"
"7","GO:0010467",0.00418487286425816,0.486801242236025,30.092512908778,19,985,"gene expression"
"8","GO:0009719",0.0047596959245211,0.292412284129093,11.7925989672978,4,386,"response to endogenous stimulus"
"9","GO:0051172",0.00480383210447098,0.350180032733224,14.5421686746988,6,476,"negative regulation of nitrogen compound metabolic process"
"10","GO:0006366",0.00541291423331396,0.376664201183432,15.7030981067126,7,514,"transcription by RNA polymerase II"
"11","GO:2000112",0.00632576140537906,0.45499707773232,21.6299483648881,12,708,"regulation of cellular macromolecule biosynthetic process"
"12","GO:0045596",0.00665751332194982,0,4.76592082616179,0,156,"negative regulation of cell differentiation"
"13","GO:0050789",0.00701718742377376,0.508736543909348,55.3274526678141,46,1811,"regulation of biological process"
"14","GO:0051960",0.00794185058999931,0.13682092555332,6.53786574870912,1,214,"regulation of nervous system development"
"15","GO:0010468",0.00857982052325225,0.508013233651285,26.8541308089501,17,879,"regulation of gene expression"
"16","GO:0051252",0.00868488753990473,0.469498992010752,21.171686746988,12,693,"regulation of RNA metabolic process"
"17","GO:0010558",0.00940853346127327,0.277555682467162,9.53184165232358,3,312,"negative regulation of macromolecule biosynthetic process"
"18","GO:0051173",0.00983216354148546,0.475480225988701,20.9883820998279,12,687,"positive regulation of nitrogen compound metabolic process"
"19","GO:1901698",0.0105717990381737,0.226109601449275,7.88209982788296,2,258,"response to nitrogen compound"
"20","GO:0000122",0.0109845362491663,0.145049504950495,6.20180722891566,1,203,"negative regulation of transcription by RNA polymerase II"
"21","GO:2000113",0.0112598250416024,0.285011686793923,9.31798623063683,3,305,"negative regulation of cellular macromolecule biosynthetic process"
"22","GO:0010033",0.0115388544224332,0.493167123824451,21.9049053356282,13,717,"response to organic substance"
"23","GO:0065007",0.0117031490237218,0.515530186156536,58.1075731497418,50,1902,"biological regulation"
"24","GO:0006355",0.0117224326245967,0.473343932167462,19.552495697074,11,640,"regulation of transcription, DNA-templated"
"25","GO:0050767",0.0119919487953533,0.147451543431443,6.11015490533563,1,200,"regulation of neurogenesis"
"26","GO:0010628",0.0122875951633526,0.432889137390116,15.855851979346,8,519,"positive regulation of gene expression"
