"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0007399",0.00121955787059539,1.93555555555556,24.8700516351119,39,507,"nervous system development"
"2","GO:0090036",0.00206346512006636,19.8828828828829,0.294320137693632,3,6,"regulation of protein kinase C signaling"
"3","GO:0048699",0.00228623035653674,1.99318885448916,17.2667814113597,29,352,"generation of neurons"
"4","GO:0001732",0.00238615120959825,Inf,0.0981067125645439,2,2,"formation of cytoplasmic translation initiation complex"
"5","GO:0033623",0.00238615120959825,Inf,0.0981067125645439,2,2,"regulation of integrin activation"
"6","GO:0033625",0.00238615120959825,Inf,0.0981067125645439,2,2,"positive regulation of integrin activation"
"7","GO:0051895",0.00238615120959825,Inf,0.0981067125645439,2,2,"negative regulation of focal adhesion assembly"
"8","GO:0055059",0.00238615120959825,Inf,0.0981067125645439,2,2,"asymmetric neuroblast division"
"9","GO:0150118",0.00238615120959825,Inf,0.0981067125645439,2,2,"negative regulation of cell-substrate junction organization"
"10","GO:0022008",0.00276893123171742,1.94398167430237,18.2969018932874,30,373,"neurogenesis"
"11","GO:0070528",0.00348238251794545,14.9054054054054,0.343373493975904,3,7,"protein kinase C signaling"
"12","GO:0043981",0.00692826505388087,39.4464285714286,0.147160068846816,2,3,"histone H4-K5 acetylation"
"13","GO:0043982",0.00692826505388087,39.4464285714286,0.147160068846816,2,3,"histone H4-K8 acetylation"
"14","GO:1901136",0.00815179258060645,3.90501792114695,1.81497418244406,6,37,"carbohydrate derivative catabolic process"
"15","GO:0030182",0.00870756201779742,1.84508234569801,15.5499139414802,25,317,"neuron differentiation"
"16","GO:0006939",0.00881983345930029,4.56213511259383,1.32444061962134,5,27,"smooth muscle contraction"
"17","GO:0030900",0.00886885902444229,2.66358641358641,4.26764199655766,10,87,"forebrain development"
"18","GO:0009166",0.00984961998021638,5.7038961038961,0.882960413080895,4,18,"nucleotide catabolic process"
"19","GO:1901292",0.00984961998021638,5.7038961038961,0.882960413080895,4,18,"nucleoside phosphate catabolic process"
"20","GO:0050931",0.0107134541561962,8.50579150579151,0.490533562822719,3,10,"pigment cell differentiation"
"21","GO:0048731",0.0131220372383726,1.56238851953948,46.0611015490534,58,939,"system development"
"22","GO:0002183",0.0134126658393313,19.7142857142857,0.196213425129088,2,4,"cytoplasmic translational initiation"
"23","GO:0010739",0.0134126658393313,19.7142857142857,0.196213425129088,2,4,"positive regulation of protein kinase A signaling"
"24","GO:0033622",0.0134126658393313,19.7142857142857,0.196213425129088,2,4,"integrin activation"
"25","GO:0055057",0.0134126658393313,19.7142857142857,0.196213425129088,2,4,"neuroblast division"
"26","GO:0090037",0.0134126658393313,19.7142857142857,0.196213425129088,2,4,"positive regulation of protein kinase C signaling"
"27","GO:0098722",0.0134126658393313,19.7142857142857,0.196213425129088,2,4,"asymmetric stem cell division"
"28","GO:0098962",0.0134126658393313,19.7142857142857,0.196213425129088,2,4,"regulation of postsynaptic neurotransmitter receptor activity"
"29","GO:2000586",0.0134126658393313,19.7142857142857,0.196213425129088,2,4,"regulation of platelet-derived growth factor receptor-beta signaling pathway"
"30","GO:0043114",0.0142108083605711,7.43918918918919,0.539586919104991,3,11,"regulation of vascular permeability"
"31","GO:0010556",0.0152010129038994,1.56502574845073,35.8580034423408,47,731,"regulation of macromolecule biosynthetic process"
"32","GO:0050769",0.0153269041428479,2.22469528351881,6.03356282271945,12,123,"positive regulation of neurogenesis"
"33","GO:0046434",0.0158777723520067,3.85321100917431,1.52065404475043,5,31,"organophosphate catabolic process"
"34","GO:0009889",0.0163083168236579,1.55044153633365,37.8691910499139,49,772,"regulation of biosynthetic process"
